label,text,sentiment_score
Fear,i feel like i cant afford be afraid show i be sometimes weak allow others see me a anything less than strong wife mom i feel i be,4
Fear,i have never do anything make her cry or want her cry but after four month i feel little strange i have never see side of her,4
Fear,i have be feel so overwhelmed lately,4
Fear,i be feel very anxious about go therapy w,4
Fear,i feel like earthquake have also shake foundation of my life work,4
Fear,i know thats not true but thats how i feel i get scar,4
Fear,i feel so weird feel like i wan na curse everything bang my head onto wall so my world will be back it focus,4
Fear,i take offense most frightening me when i be feel most vulnerable in close relationship with others i draw offense all my frightful vulnerability into love of god into mercy seat fill me full,4
Fear,i have grow accustomed creative freedom of living by myself i can dance around my house write song play guitar without feel inhibit by eye ear of others,4
Fear,i spend two hour work on my crochet gift for you but i still feel restless slightly sad,4
Fear,i can describe what happen me i feel shaky,4
Fear,i actually feel frightened of people here right now,4
Fear,i want talk you about but with limited time we have on phone with our current arrangment i feel hesitant bring up,4
Fear,i be back home but feel restless,4
Fear,i be most defensive when i feel most threatened,4
Fear,i feel more excitment than reluctant xdd hohoho look foward tmr xd cya tmr,4
Fear,i would have smile except i be start feel like any more uptight comment my jaw would fall right out of my head,4
Fear,i be feel weird feel wan na know,4
Fear,i feel we should not be threaten by idea of care should care far more often,4
Fear,im do with put up with constant bullying because what when you feel threaten constantly on defensive i be tire of constantly defend myself others,4
Fear,i dont know why i feel so frantic about but i really want have particular song for my little girl be,4
Fear,i feel scar when my father suddenly open door,4
Fear,i wish i could open up people not feel so terrified of reaction opinion,4
Fear,ive be feel little overwhelmed about whole thing lately but somehow small step of find out where my lecture will be have help bite,4
Fear,i feel scar i own,4
Fear,i feel like im sinking i feel helpless make me even more frustrated,4
Fear,i be bless but in some way i feel like im be torture by divinity,4
Fear,i be old i might not feel a frighten about spending time i have leave alone,4
Fear,i put my knit down cover my ear with my hand try minimize feeling of be assault,4
Fear,i feel vulnerable alone,4
Fear,i want come out about but i feel so reluctant for some reason,4
Fear,im feel paranoid im well aware of government tactic if they put on book they want use,4
Fear,i stare feel utterly helpless,4
Fear,i would have like go but i wouldnt leave without reason because would feel highly uncomfortable,4
Fear,i feel unsure because my financial future thanks stupid law at point partly dependent on j integrity reject jilt by j after we take vow unsure even little worried about get passport ability do so,4
Fear,i feel nervous i dont feel super confident i have until i have trophy,4
Fear,i feel insecure lack of confidence,4
Fear,i love be comfy my main goal when i look for new clothes i can not stand feel uncomfortable in something,4
Fear,i would have waste time money i just feel really pressured because i dont want do,4
Fear,im sit there with both boob hang out so why do i feel uncomfortable,4
Fear,im feel lately vulnerable impressionable little emotional,4
Fear,i often fought feeling of hopelessness because of our seemingly helpless financial situation,4
Fear,i feel strongly about or line i want draw in sand so speak i shouldn t be afraid especially at point bring up how i feel about what my conclusion should entail etc,4
Fear,i do actually feel frightened have see what my mother go through in her treatment for malignant melonoma,4
Fear,i be up early today vote before line get too long i didnt have feel at all but i be uncomfortable for another reason,4
Fear,i feel he s really shy with his feeling because a he talk about how he felt what happen during trip he be really nervous i appreciate effort say all of by way,4
Fear,i feel anxious a i usually do around time of night,4
Fear,i feel pressure in social situation yes but not as much anymore i love my body enough not abandon for sake of someone else s belief,4
Fear,im still feel all wimpy may be another skip around,4
Fear,i be down feel doubtful,4
Fear,i dont want approach topic too lightly but at same time i feel apprehensive put all out there,4
Fear,i be clean up place about minute in i start feel paranoid what i can only assume begin of psychotic episode,4
Fear,i feel torture by thought but feel so true,4
Fear,i think about talk lawyer finishing i feel anxious,4
Fear,i could feel frantic need in him need make me his,4
Fear,i spend time dating or attempt date only end up feeling confuse,4
Fear,i feel helpless,4
Fear,i be so very tired feeling overwhelm with my everyday responsibility which bring me point of post,4
Fear,i first hold my scotty i know i be in love with my high price bundle of joy but i couldnt help feeling apprehensive about what time come hold,4
Fear,ive be feel restless inside i dont understand why,4
Fear,im pretty sure of feel inside me of be terrify,4
Fear,i feel like in some way im probably not put myself in vulnerable position enough push limit of,4
Fear,i burst out feeling shaken because i be pretty sure i d just hit bird,4
Fear,i already feel like im be torture by not have any,4
Fear,i hate feel so indecisive about thing because i keep my emotion under lock key,4
Fear,i might be need quite sometimes let feeling fade away but i wont make you feel insecure or disturb or uncomfortable,4
Fear,i feel bit strange publish these beautiful photo,4
Fear,i feel like town loner with all of thing i ll need day in suspicious bag,4
Fear,i could feel my body start shake with nervous anticipation,4
Fear,i have report suddenly your author feel bashful for his maniacal rant,4
Fear,i feel more vulnerable,4
Fear,i instantly feel anxious police officer go pull me over,4
Fear,i feel strange sense of importance of life world when i stare at star all night,4
Fear,i feel pressure at time succumb fear insecurity but thankfully i be still able hold on my own,4
Fear,i guess be good friend he he can not will not allow me go on with life feel so distressed confuse,4
Fear,i didnt feel especially nervous in finland but when we land in paris i be little unsure about what would be ahead of u think st grade student janne suominen,4
